Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Vote_Group,Release_Year
03-03-1939,Stagecoach,15.578,808,7.7,"['Western', 'Adventure', 'Action']",High,1939
28-09-2017,Satan's Slaves,15.573,174,6.7,"['Horror', 'Drama', 'Mystery']",Medium,2017
20-11-2012,Santa Paws 2: The Santa Pups,15.571,83,6.2,"['Family', 'Fantasy', 'Adventure']",Medium,2012
20-11-1987,Flowers in the Attic,15.571,155,6.3,"['Drama', 'Mystery', 'Thriller']",Medium,1987
06-08-1999,Mystery Men,15.568,636,5.7,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'ScienceFiction']",Medium,1999
15-09-2000,Bait,15.567,146,5.7,"['Action', 'Thriller', 'Crime']",Medium,2000
01-11-1985,Death Wish 3,15.564,289,6.2,['Action'],Medium,1985
29-05-1998,Almost Heroes,15.564,135,5.6,"['Adventure', 'Comedy', 'Western']",Medium,1998
01-11-2019,Drive,15.561,38,5.6,"['Action', 'Thriller']",Medium,2019
21-12-1977,The Gauntlet,15.561,380,6.6,"['Drama', 'Action', 'Crime', 'Thriller']",Medium,1977
13-08-2015,Our Times,15.559,112,7.3,"['Romance', 'Comedy']",High,2015
10-09-2020,Persecuted,15.557,2,6.5,"['Thriller', 'Mystery']",Medium,2020
25-10-2005,My Little Pony: A Very Minty Christmas,15.556,11,4.8,"['Animation', 'Fantasy']",Low,2005
17-05-1991,Mannequin Two: On the Move,15.555,115,5.9,"['Fantasy', 'Comedy', 'ScienceFiction', 'Romance']",Medium,1991
10-10-1961,Splendor in the Grass,15.552,193,7.6,"['Drama', 'Romance']",High,1961
30-12-2020,Pieces of a Woman,15.55,909,7.1,['Drama'],High,2020
19-12-2008,Nothing But the Truth,15.548,355,6.9,"['Drama', 'Thriller']",Medium,2008
23-12-1994,The Jungle Book,15.548,366,5.9,"['Family', 'Adventure', 'Drama']",Medium,1994
06-11-2012,Amazing Love,15.547,14,6.9,['Drama'],Medium,2012
30-09-1992,Fortress,15.547,473,6.1,"['Action', 'Thriller', 'ScienceFiction']",Medium,1992
04-07-2019,Dream Factory,15.546,62,7.3,"['Drama', 'Comedy', 'Romance']",High,2019
02-12-2017,Angela's Christmas,15.546,187,6.8,"['Animation', 'Family']",Medium,2017
25-02-2014,The Swan Princess: A Royal Family Tale,15.546,32,6.1,"['Family', 'Animation', 'Fantasy']",Medium,2014
21-04-2016,Keanu,15.545,859,6,"['Action', 'Comedy', 'Crime']",Medium,2016
15-12-2019,Agatha and the Curse of Ishtar,15.54,32,5.9,['Crime'],Medium,2019
17-09-2017,Five Nights at Freddy's: Forgotten Memories,15.535,2,2.5,"['Horror', 'Mystery', 'Thriller']",Low,2017
21-02-1973,Lolly-Madonna XXX,15.534,8,4.8,['Drama'],Low,1973
21-04-1999,Three Kings,15.531,1605,6.6,"['Action', 'Comedy', 'War']",Medium,1999
08-10-1996,Children of the Corn IV: The Gathering,15.53,100,4.5,['Horror'],Low,1996
21-08-1963,The Haunting,15.53,445,7.2,['Horror'],High,1963
24-09-2010,Buried,15.529,2247,6.6,"['Drama', 'Thriller', 'Mystery']",Medium,2010
28-04-1989,K-9,15.529,747,6,"['Action', 'Comedy', 'Crime']",Medium,1989
22-02-1999,Message in a Bottle,15.527,631,6.1,"['Romance', 'Drama']",Medium,1999
01-09-1989,Erik the Viking,15.526,158,5.9,"['Adventure', 'Fantasy', 'Comedy']",Medium,1989
14-08-2020,Tesla,15.525,197,5.9,"['Drama', 'History']",Medium,2020
31-12-2008,Defiance,15.523,1414,6.8,"['Action', 'Drama', 'History', 'War']",Medium,2008
14-09-2001,Millennium Actress,15.522,527,7.9,"['Animation', 'Drama', 'Romance']",High,2001
07-05-1987,Red Scorpion,15.522,183,6,"['Adventure', 'Action', 'War']",Medium,1987
15-08-2003,Cabin Fever,15.522,955,5.7,['Horror'],Medium,2003
15-08-1984,The Adventures of Buckaroo Banzai Across the 8th Dimension,15.522,282,6,"['ScienceFiction', 'Comedy', 'Adventure', 'Romance']",Medium,1984
28-03-2018,Dolphin Reef,15.521,67,6.9,"['Documentary', 'Family']",Medium,2018
25-03-2016,Assassination Classroom: Graduation,15.521,63,7.2,"['ScienceFiction', 'Comedy', 'Action']",High,2016
05-02-2004,Tae Guk Gi: The Brotherhood of War,15.52,503,8,"['Action', 'Adventure', 'Drama', 'History', 'War']",High,2004
22-06-2012,Lay the Favorite,15.519,192,5.3,"['Drama', 'Comedy']",Medium,2012
10-12-1982,Airplane II: The Sequel,15.519,790,6.1,['Comedy'],Medium,1982
01-10-2017,Return To Zootopia,15.518,19,6,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",Medium,2017
06-05-1938,Mickey's Trailer,15.518,111,7.3,"['Animation', 'Comedy']",High,1938
16-09-1977,Emanuelle Around the World,15.514,35,5.6,"['Adventure', 'Drama', 'Horror']",Medium,1977
30-04-1999,Idle Hands,15.512,481,6.1,"['Comedy', 'Horror', 'Fantasy']",Medium,1999
28-02-1999,Alice in Wonderland,15.507,290,6.3,"['Fantasy', 'Family']",Medium,1999
07-04-1988,Fright Night Part 2,15.507,273,6.4,"['Comedy', 'Horror']",Medium,1988
18-12-2015,Bajirao Mastani,15.506,210,7.3,"['War', 'History', 'Romance']",High,2015
20-07-2016,Double D Dude Ranch,15.505,9,3.9,"['Western', 'Comedy']",Low,2016
09-04-2015,Good Kill,15.505,436,6,['Drama'],Medium,2015
01-12-2017,Perfect Strangers,15.501,535,6.7,"['Drama', 'Comedy']",Medium,2017
16-04-1999,Life,15.498,592,6.6,"['Comedy', 'Crime']",Medium,1999
21-06-1991,The Rocketeer,15.497,687,6.4,"['Action', 'Adventure', 'ScienceFiction', 'Family']",Medium,1991
29-05-1954,Dial M for Murder,15.495,1952,8,"['Crime', 'Thriller']",High,1954
09-07-2020,Survive the Night,15.494,161,5.1,"['Action', 'Thriller']",Medium,2020
23-03-2009,Green Street Hooligans 2,15.492,186,5,"['Crime', 'Drama']",Low,2009
17-10-2008,Boogeyman 3,15.49,173,5.2,['Horror'],Medium,2008
06-09-2018,City of Lies,15.488,387,6.4,"['Crime', 'Thriller', 'Drama']",Medium,2018
06-09-2015,Lady Chatterley's Lover,15.488,90,6.4,"['Romance', 'Drama']",Medium,2015
17-03-2017,Goon: Last of the Enforcers,15.488,237,5.7,['Comedy'],Medium,2017
29-10-2001,Suicide Club,15.485,339,6.6,"['Drama', 'Horror', 'Thriller']",Medium,2001
03-02-1989,Who's Harry Crumb?,15.485,222,5.7,"['Comedy', 'Crime', 'Mystery']",Medium,1989
18-07-1990,King of New York,15.481,445,6.7,"['Thriller', 'Crime']",Medium,1990
11-12-2019,Black Christmas,15.479,389,4.7,"['Horror', 'Mystery', 'Thriller']",Low,2019
18-05-2018,First Reformed,15.477,1039,7,['Drama'],Medium,2018
10-12-1991,Bugsy,15.476,283,6.4,"['Crime', 'Drama', 'Mystery']",Medium,1991
22-01-1988,Braddock: Missing in Action III,15.475,179,5.7,"['Action', 'War']",Medium,1988
04-11-2015,Cro Minion,15.474,166,7.1,"['Animation', 'Family']",High,2015
01-11-2005,Grave of the Fireflies,15.471,70,8,['Drama'],High,2005
22-11-2010,The Way Back,15.471,1181,7,"['Drama', 'Adventure', 'History']",Medium,2010
26-08-2021,Yakuza Princess,15.468,63,6.3,['Action'],Medium,2021
14-10-2020,Asphalt Burning,15.468,95,5.4,"['Action', 'Comedy']",Medium,2020
05-05-2018,Breaking In,15.463,558,5.9,"['Thriller', 'Crime', 'Action', 'Horror']",Medium,2018
10-02-2011,Foster,15.463,88,6.8,"['Comedy', 'Drama', 'Family']",Medium,2011
22-04-2000,Detective Conan: Captured in Her Eyes,15.462,116,7.3,"['Animation', 'Crime', 'Thriller']",High,2000
21-03-2014,50 to 1,15.46,57,6.7,"['Comedy', 'Drama']",Medium,2014
16-03-2000,The Gift,15.459,879,6.4,"['Horror', 'Drama', 'Thriller', 'Mystery']",Medium,2000
30-08-2013,Wolf Creek 2,15.458,443,6.3,"['Horror', 'Thriller']",Medium,2013
23-12-1999,Galaxy Quest,15.456,1704,7.1,"['Comedy', 'Family', 'ScienceFiction', 'Adventure']",High,1999
26-02-2011,Macross Frontier: The Wings of Goodbye,15.454,8,6.6,"['Action', 'Animation', 'Romance']",Medium,2011
07-11-2001,Gosford Park,15.454,822,6.9,"['Drama', 'Mystery', 'Thriller']",Medium,2001
01-12-1973,The Wicker Man,15.453,941,7.4,['Horror'],High,1973
19-12-1965,Invasion of Astro-Monster,15.451,133,6.9,"['Action', 'Adventure', 'ScienceFiction']",Medium,1965
27-03-1992,The Cutting Edge,15.45,247,7.2,"['Comedy', 'Drama', 'Romance']",High,1992
24-08-2001,Bubble Boy,15.45,454,5.7,"['Comedy', 'Adventure', 'Romance']",Medium,2001
09-09-2007,The Jane Austen Book Club,15.449,306,6.6,"['Comedy', 'Romance']",Medium,2007
21-08-2019,American Factory,15.448,347,7.2,['Documentary'],High,2019
20-05-2005,The Muppets' Wizard of Oz,15.448,102,5.2,"['Family', 'Adventure', 'Comedy', 'Music', 'Fantasy', 'TVMovie']",Medium,2005
13-02-1998,Sphere,15.446,1240,6.1,"['ScienceFiction', 'Mystery', 'Thriller']",Medium,1998
19-07-2002,K-19: The Widowmaker,15.446,738,6.4,"['Drama', 'History', 'War', 'Thriller', 'Mystery']",Medium,2002
13-02-2007,Irina Palm,15.446,117,6.9,['Drama'],Medium,2007
14-06-2013,Un Dios prohibido,15.445,13,6.1,"['Drama', 'War']",Medium,2013
06-12-1989,Family Business,15.445,172,5.6,"['Crime', 'Action', 'Comedy', 'Drama', 'Thriller']",Medium,1989
27-12-2002,Julius Caesar,15.441,40,6.7,"['War', 'Drama', 'History']",Medium,2002
06-08-2008,The Sisterhood of the Traveling Pants 2,15.44,693,6.2,"['Adventure', 'Comedy', 'Drama', 'Family']",Medium,2008
04-10-1970,The Vampire Lovers,15.439,126,6.5,['Horror'],Medium,1970
21-09-2012,The Collection,15.438,774,6.3,"['Horror', 'Thriller']",Medium,2012
12-01-2013,The Last Stand,15.436,2281,6,"['Action', 'Crime', 'Thriller']",Medium,2013
10-03-2022,Before I Met You,15.431,0,0,['Drama'],,2022
24-02-2012,Act of Valor,15.431,894,6.5,"['Action', 'Thriller', 'War']",Medium,2012
12-06-2013,The Bling Ring,15.429,2710,5.4,"['Drama', 'Crime']",Medium,2013
02-09-2010,Wall Street: Money Never Sleeps,15.429,1218,6.1,"['Drama', 'Crime']",Medium,2010
31-05-2002,Undercover Brother,15.428,292,5.8,"['Action', 'Comedy']",Medium,2002
17-03-2014,Exists,15.427,239,5.5,['Horror'],Medium,2014
07-10-2011,SeaFood,15.426,41,4.9,"['Animation', 'Comedy', 'Family', 'Adventure']",Low,2011
26-09-2008,Nights in Rodanthe,15.426,503,6.2,"['Drama', 'Romance']",Medium,2008
28-08-1975,The Story of O,15.425,97,5.6,['Drama'],Medium,1975
10-10-1976,Shaolin Wooden Men,15.424,86,6.7,['Action'],Medium,1976
10-09-1972,Jeremiah Johnson,15.423,436,7.3,"['Adventure', 'Western', 'History']",High,1972
28-03-1980,City of Women,15.423,184,7,"['Comedy', 'Drama', 'Adventure', 'Fantasy']",Medium,1980
19-12-1997,Open Your Eyes,15.421,741,7.5,"['Drama', 'Thriller', 'ScienceFiction']",High,1997
06-09-1948,The Red Shoes,15.42,440,8.1,"['Drama', 'Romance']",High,1948
17-09-2005,Shinobi: Heart Under Blade,15.419,122,6.5,['Action'],Medium,2005
10-09-2014,Gemma Bovery,15.417,257,6.1,"['Romance', 'Drama', 'Comedy']",Medium,2014
21-05-2013,The Great Beauty,15.417,2583,7.5,['Drama'],High,2013
30-09-2021,The Battle at Lake Changjin,15.416,23,7.2,"['Drama', 'War']",High,2021
09-04-1993,This Boy's Life,15.416,744,7.1,['Drama'],High,1993
21-10-2011,Anonymous,15.414,604,6.4,"['Drama', 'History', 'Thriller']",Medium,2011
18-09-1987,The Principal,15.413,200,6.5,"['Action', 'Adventure', 'Crime', 'Drama']",Medium,1987
02-04-2021,Madame Claude,15.412,159,5.8,"['Crime', 'Drama', 'Romance']",Medium,2021
24-12-2003,Monster,15.409,1755,7.2,"['Crime', 'Drama']",High,2003
14-02-2019,Break,15.408,125,5.3,['Thriller'],Medium,2019
10-11-2021,Happiness Ever After,15.406,23,7.7,"['Romance', 'Drama']",High,2021
14-12-1989,God of Gamblers,15.405,92,7,"['Action', 'Comedy', 'Drama']",Medium,1989
09-06-1978,Damien: Omen II,15.402,499,6.4,['Horror'],Medium,1978
01-07-2020,The F**k-It List,15.399,382,6.2,['Comedy'],Medium,2020
14-10-2017,The Sandman,15.399,62,5.3,['Horror'],Medium,2017
31-01-1969,The Swimming Pool,15.399,307,7.1,"['Crime', 'Drama']",High,1969
23-02-2018,Mute,15.398,859,5.6,"['ScienceFiction', 'Mystery', 'Thriller']",Medium,2018
02-04-2017,3 Idiotas,15.398,92,7.4,"['Family', 'Comedy']",High,2017
12-09-1995,Children of the Corn III: Urban Harvest,15.398,122,4.8,"['Thriller', 'Horror']",Low,1995
25-02-2016,The Other Side of the Door,15.396,684,5.5,"['Thriller', 'Horror']",Medium,2016
01-09-2005,Dungeons & Dragons: Wrath of the Dragon God,15.395,79,4.5,"['Action', 'Adventure', 'Fantasy']",Low,2005
14-11-2019,Les Misérables,15.394,1146,7.7,"['Crime', 'Drama', 'Thriller']",High,2019
08-09-1998,Casper Meets Wendy,15.391,313,6,"['Family', 'Fantasy', 'TVMovie']",Medium,1998
06-07-1988,Short Circuit 2,15.39,442,6,"['Comedy', 'Family', 'ScienceFiction', 'Drama']",Medium,1988
05-06-1991,Begotten,15.39,222,6,"['Fantasy', 'Horror']",Medium,1991
22-09-2016,Riphagen the Untouchable,15.389,134,6.5,"['Drama', 'History', 'Thriller']",Medium,2016
25-12-1926,The General,15.388,846,8.1,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",High,1926
28-04-2016,Mother's Day,15.386,1111,6,"['Comedy', 'Drama', 'Romance']",Medium,2016
29-04-2016,Baaghi,15.384,85,6.3,"['Action', 'Thriller', 'Romance']",Medium,2016
24-12-1994,God of Gamblers' Return,15.383,39,5.7,"['Action', 'Comedy']",Medium,1994
01-08-2018,Blue Summer,15.379,5,7.1,['Romance'],High,2018
30-03-2006,Peaceful Warrior,15.377,302,7.4,['Drama'],High,2006
04-12-2020,Wander,15.376,208,5.4,"['Thriller', 'Crime', 'Mystery']",Medium,2020
11-12-1973,The Three Musketeers,15.374,203,6.9,"['Adventure', 'Comedy', 'History']",Medium,1973
18-08-2011,The Innkeepers,15.373,492,5.4,"['Horror', 'Thriller']",Medium,2011
14-02-2010,Little Big Soldier,15.372,212,6.9,"['Action', 'Comedy', 'Adventure']",Medium,2010
17-12-1993,The Wrong Trousers,15.372,715,7.7,"['Animation', 'Comedy', 'Family']",High,1993
01-01-1921,The Phantom Carriage,15.371,213,7.9,"['Drama', 'Fantasy', 'Horror']",High,1921
14-09-2018,Freaky Friday,15.369,94,5.5,"['Music', 'Family', 'Fantasy', 'TVMovie', 'Comedy']",Medium,2018
05-08-2012,Truth or Dare,15.366,273,5.5,"['Horror', 'Thriller', 'Mystery']",Medium,2012
27-04-2018,The Week Of,15.365,636,5.4,['Comedy'],Medium,2018
01-09-2017,Toc Toc,15.364,987,7.1,['Comedy'],High,2017
27-09-2000,The Crimson Rivers,15.361,1162,6.9,"['Crime', 'Mystery', 'Thriller']",Medium,2000
16-04-2021,Monday,15.359,108,7.2,['Drama'],High,2021
23-05-2014,Seal Team Eight: Behind Enemy Lines,15.358,122,6,"['Action', 'War', 'Drama']",Medium,2014
13-04-1995,Rob Roy,15.358,482,6.7,"['Adventure', 'History', 'War', 'Drama']",Medium,1995
07-02-1974,Blazing Saddles,15.358,1397,7.3,"['Western', 'Comedy']",High,1974
01-05-1988,Black Eagle,15.356,174,5,"['Action', 'Drama']",Low,1988
21-08-2009,Love and Beans,15.355,3,5.2,"['Drama', 'Comedy']",Medium,2009
09-09-2006,The Librarian: Return to King Solomon's Mines,15.354,422,6.1,"['Fantasy', 'Action', 'Adventure']",Medium,2006
15-10-2021,The Good Boss,15.351,81,7.2,['Comedy'],High,2021
27-09-1998,Universal Soldier II: Brothers in Arms,15.351,30,4.6,"['Action', 'ScienceFiction']",Low,1998
27-11-1975,Black Emanuelle,15.349,45,4.5,"['Drama', 'Romance', 'Adventure']",Low,1975
18-10-2019,Sleeping With My Student,15.348,15,5.9,"['Thriller', 'TVMovie']",Medium,2019
17-11-2016,Paterson,15.348,1455,7.1,"['Comedy', 'Drama', 'Romance']",High,2016
03-10-1997,U Turn,15.348,531,6.6,['Thriller'],Medium,1997
18-10-1985,Re-Animator,15.348,954,7.1,"['ScienceFiction', 'Comedy', 'Horror']",High,1985
30-03-2001,Tomcats,15.345,197,5.1,"['Comedy', 'Romance']",Medium,2001
30-03-1984,"Greystoke: The Legend of Tarzan, Lord of the Apes",15.344,363,6.3,"['Adventure', 'Drama', 'Action', 'Romance']",Medium,1984
29-10-2020,Last Moment of Clarity,15.338,20,5.5,['Thriller'],Medium,2020
19-09-2003,Pornography,15.337,15,5.7,"['War', 'Drama', 'Romance']",Medium,2003
02-12-2003,The Land Before Time X: The Great Longneck Migration,15.336,187,6.3,"['Animation', 'Adventure', 'Family']",Medium,2003
19-08-1988,Married to the Mob,15.336,184,5.9,"['Comedy', 'Crime', 'Romance']",Medium,1988
17-09-1998,Pleasantville,15.335,1347,7.3,"['Fantasy', 'Comedy', 'Drama']",High,1998
04-09-2009,Valhalla Rising,15.333,944,6.1,"['Adventure', 'Drama', 'Action', 'Fantasy']",Medium,2009
16-04-2019,How High 2,15.332,77,6.5,"['Comedy', 'TVMovie']",Medium,2019
04-04-2017,Monster High: Electrified,15.33,62,7.2,"['Family', 'Animation']",High,2017
18-06-1982,Annie,15.33,543,6.5,"['Comedy', 'Drama', 'Family']",Medium,1982
25-09-2009,I Hope They Serve Beer in Hell,15.328,61,5,['Comedy'],Low,2009
12-09-1994,Heavenly Creatures,15.327,692,7,"['Drama', 'Fantasy']",Medium,1994
01-01-2002,Crocodile 2: Death Swamp,15.326,65,5.1,['Horror'],Medium,2002
23-11-1973,The Magnificent One,15.326,259,7.1,"['Action', 'Comedy', 'Romance']",High,1973
01-12-1973,Lady Snowblood,15.326,242,7.6,"['Action', 'Drama', 'Thriller']",High,1973
20-04-2002,Beyond the Ultimate Spin: The Making of 'Spider-Man',15.325,2,3.5,['Documentary'],Low,2002
20-10-2010,Little White Lies,15.325,1273,7.1,"['Comedy', 'Drama']",High,2010
16-01-2003,Runaway Jury,15.324,957,6.9,"['Drama', 'Thriller']",Medium,2003
21-03-2003,Carandiru,15.324,391,7.5,['Drama'],High,2003
17-09-1994,Ashes of Time,15.323,206,7,"['Drama', 'Action']",Medium,1994
11-10-2012,The Snow Queen,15.318,123,5.7,"['Animation', 'Fantasy', 'Family']",Medium,2012
17-02-1988,Young Guns,15.317,690,6.7,"['Western', 'Crime', 'Action', 'Adventure', 'Drama']",Medium,1988
04-04-1997,Double Team,15.317,582,5.1,"['Action', 'ScienceFiction']",Medium,1997
12-02-2022,New Kung Fu Cult Master 2,15.315,2,2,"['Action', 'Fantasy', 'Drama']",Low,2022
25-12-1998,Stepmom,15.315,1136,7.1,"['Drama', 'Romance', 'Comedy']",High,1998
21-10-1993,Supercop 2,15.313,49,5.8,"['Action', 'Adventure', 'Crime']",Medium,1993
09-10-2012,Werewolf: The Beast Among Us,15.312,178,5.9,"['Drama', 'Horror', 'Thriller']",Medium,2012
03-07-2008,The Wackness,15.312,219,6.3,['Drama'],Medium,2008
27-09-2019,The Laundromat,15.311,952,6,"['Drama', 'Crime', 'Comedy']",Medium,2019
10-11-2001,Holiday in the Sun,15.31,153,6,"['Adventure', 'Comedy', 'Family']",Medium,2001
04-10-1985,Jagged Edge,15.307,177,6.4,['Thriller'],Medium,1985
08-11-2019,The Silence of the Marsh,15.306,195,5.3,['Thriller'],Medium,2019
28-05-2021,Growing Fangs,15.305,11,6.8,['Drama'],Medium,2021
18-03-1969,Mackenna's Gold,15.302,127,6.6,"['Adventure', 'Action', 'Western']",Medium,1969
25-12-2003,Paycheck,15.302,1421,6.2,"['Action', 'Adventure', 'Mystery', 'ScienceFiction', 'Thriller']",Medium,2003
02-09-2011,A Good Old Fashioned Orgy,15.296,241,5.9,['Comedy'],Medium,2011
05-12-1973,Serpico,15.296,1438,7.6,"['Crime', 'History']",High,1973
15-02-2017,Alibi.com,15.295,1398,6.5,['Comedy'],Medium,2017
23-08-2012,Compliance,15.295,519,6.4,"['Drama', 'Thriller']",Medium,2012
27-09-2019,Judy,15.294,914,6.8,"['Drama', 'History', 'Music']",Medium,2019
17-08-1963,Black Sabbath,15.293,260,7.1,['Horror'],High,1963
11-05-2007,I Could Never Be Your Woman,15.287,323,5.9,"['Comedy', 'Drama', 'Romance']",Medium,2007
24-06-2016,The Salesman,15.286,674,7.3,"['Drama', 'Thriller']",High,2016
04-05-1984,This Is Spinal Tap,15.285,1069,7.5,"['Music', 'Comedy']",High,1984
25-10-2012,Maximum Conviction,15.283,95,5.1,"['Action', 'Adventure', 'Thriller']",Medium,2012
16-03-2015,The Diabolical,15.279,163,5,"['Horror', 'ScienceFiction', 'Thriller']",Low,2015
06-02-2007,Highlander: The Source,15.279,137,4.1,"['Action', 'Fantasy']",Low,2007
01-11-1993,Necronomicon,15.278,102,6,['Horror'],Medium,1993
25-04-2008,From Within,15.276,117,5.6,"['Horror', 'Mystery', 'Thriller']",Medium,2008
11-03-2017,The Archer,15.275,67,5.6,['Action'],Medium,2017
18-06-1993,Boxing Helena,15.275,176,5.3,"['Drama', 'Romance', 'Thriller']",Medium,1993
24-04-2009,Fighting,15.274,548,5.9,['Action'],Medium,2009
08-11-1996,Ransom,15.27,1396,6.7,"['Action', 'Thriller']",Medium,1996
12-02-2008,2012 Doomsday,15.267,93,2.9,"['Action', 'Adventure', 'Fantasy', 'Horror', 'ScienceFiction', 'Thriller']",Low,2008
27-10-2009,Battlestar Galactica: The Plan,15.265,309,6.8,"['ScienceFiction', 'Action', 'Drama']",Medium,2009
03-12-1986,Asterix in Britain,15.265,501,6.7,"['Family', 'Animation', 'Adventure', 'Comedy']",Medium,1986
05-12-2017,F*&% the Prom,15.264,361,6,"['Comedy', 'Drama']",Medium,2017
06-05-2016,Florence Foster Jenkins,15.264,1245,6.7,"['Comedy', 'Drama']",Medium,2016
07-03-2009,Doraemon: The New Record of Nobita's Spaceblazer,15.263,25,6.4,"['Animation', 'Adventure', 'Family']",Medium,2009
27-05-2016,The Do-Over,15.262,1231,5.7,"['Action', 'Adventure', 'Comedy']",Medium,2016
14-09-1990,Hardware,15.262,211,5.9,"['ScienceFiction', 'Thriller', 'Horror']",Medium,1990
09-07-2004,Sleepover,15.261,390,6,"['Family', 'Comedy']",Medium,2004
22-02-2002,My Big Fat Greek Wedding,15.261,1726,6.5,"['Comedy', 'Drama', 'Romance']",Medium,2002
06-11-2019,Holiday in the Wild,15.259,434,6.5,"['Romance', 'Comedy']",Medium,2019
21-02-2013,New World,15.259,299,7.4,"['Thriller', 'Crime', 'Drama']",High,2013
27-09-2013,Young Detective Dee: Rise of the Sea Dragon,15.255,200,6.3,"['Action', 'Crime', 'Fantasy', 'Adventure']",Medium,2013
06-12-1985,Spies Like Us,15.251,460,6.2,"['Comedy', 'Adventure']",Medium,1985
05-04-2019,The Best of Enemies,15.25,292,7.4,"['Drama', 'History']",High,2019
10-05-1991,Switch,15.249,151,5.9,"['Fantasy', 'Comedy']",Medium,1991
14-05-2019,Mosul,15.248,97,7.3,['Documentary'],High,2019
06-02-1987,Black Widow,15.248,142,6.1,"['Mystery', 'Thriller']",Medium,1987
03-08-2007,Hot Rod,15.247,749,6.3,"['Comedy', 'Action']",Medium,2007
19-11-2021,Black Friday,15.246,94,5,"['Horror', 'Comedy', 'ScienceFiction']",Low,2021
16-12-1999,Anna and the King,15.246,612,6.7,"['Drama', 'Romance', 'History']",Medium,1999
19-09-1980,Ordinary People,15.242,455,7.5,['Drama'],High,1980
25-03-2014,Enchanted Kingdom,15.24,24,6,['Documentary'],Medium,2014
21-07-2006,Stormbreaker,15.239,547,5.2,"['Adventure', 'Action', 'Family']",Medium,2006
03-06-2021,The Perfect Wedding,15.238,1,2,"['Thriller', 'TVMovie']",Low,2021
25-04-2011,Blood Out,15.238,72,5.4,"['Action', 'Adventure', 'Thriller', 'Drama']",Medium,2011
14-08-2020,Octonauts and the Caves of Sac Actun,15.237,26,6.7,"['Family', 'Animation']",Medium,2020
27-10-2017,Ayla: The Daughter of War,15.235,258,8.2,"['Drama', 'War']",High,2017
14-09-2018,Hibiki,15.232,14,7,"['Action', 'Comedy']",Medium,2018
10-06-2021,Sisters on Track,15.231,7,7.3,['Documentary'],High,2021
16-03-1990,Lord of the Flies,15.231,418,6.4,"['Adventure', 'Drama', 'Thriller']",Medium,1990
09-09-2016,The Fury of a Patient Man,15.23,367,6.6,['Thriller'],Medium,2016
16-12-1981,Quest for Fire,15.228,366,7.1,"['Adventure', 'Drama']",High,1981
17-05-2021,High Flying Romance,15.226,11,7.8,"['Romance', 'Drama']",High,2021
01-11-1966,The Professionals,15.226,194,7.1,"['Western', 'Action', 'Adventure']",High,1966
19-12-1961,Mysterious Island,15.226,115,6.4,"['Adventure', 'Family', 'Fantasy']",Medium,1961
06-12-2019,Lupin III: The First,15.225,209,7.4,"['Adventure', 'Action', 'Animation']",High,2019
03-10-2017,Rip Tide,15.224,413,6.2,"['Family', 'Drama']",Medium,2017
06-10-1979,Tess,15.224,233,7,"['Drama', 'Romance']",Medium,1979
10-07-1993,Crazy Hong Kong,15.223,13,4.8,"['Adventure', 'Comedy']",Low,1993
01-04-1999,Beowulf,15.22,167,4.3,"['Adventure', 'Fantasy']",Low,1999
